customer_id,occupation,has_children,marital_status,customer_psy,ecom_experience,age,education,gender
30772,Sales/Service,U,MARRIED,B,Y,6_<=65,HS,M
30773,Retired,N,MARRIED,B,Y,6_<=65,HS,M
30774,Sales/Service,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30775,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30776,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,F
30777,Professional,U,,B,N,6_<=65,HS,F
30778,Professional,Y,SINGLE,B,Y,6_<=65,GRADUATE,F
30779,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
30780,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,F
30781,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30782,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30783,Professional,U,MARRIED,B,Y,6_<=65,GRADUATE,M
30784,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30785,Blue Collar,N,MARRIED,B,Y,6_<=65,HS,F
30786,Professional,U,,B,N,6_<=65,BACHELORS,F
30787,Professional,U,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30788,Sales/Service,N,MARRIED,B,Y,6_<=65,BACHELORS,F
30789,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30790,Professional,N,MARRIED,B,Y,6_<=65,HS,F
30791,Blue Collar,N,MARRIED,B,N,6_<=65,SOME_COLLEGE,F
30792,Sales/Service,N,MARRIED,B,Y,6_<=65,HS,F
30793,Professional,N,MARRIED,B,N,6_<=65,GRADUATE,M
30794,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
30795,Professional,N,,B,Y,6_<=65,BACHELORS,M
30796,Sales/Service,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30797,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,F
30798,Professional,N,MARRIED,B,N,6_<=65,GRADUATE,M
30799,Sales/Service,N,MARRIED,B,N,6_<=65,LESS_THAN_HS,M
30800,Sales/Service,N,,B,Y,6_<=65,SOME_COLLEGE,F
30801,Others,N,SINGLE,B,N,6_<=65,BACHELORS,M
30802,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30803,Professional,U,MARRIED,B,Y,6_<=65,BACHELORS,M
30804,Blue Collar,N,MARRIED,B,Y,6_<=65,HS,M
30805,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,F
30806,Sales/Service,N,MARRIED,B,Y,6_<=65,BACHELORS,F
30807,Blue Collar,U,MARRIED,B,Y,6_<=65,HS,F
30808,Sales/Service,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30809,Sales/Service,N,,B,N,6_<=65,HS,F
30810,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30811,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30812,Others,N,MARRIED,B,Y,6_<=65,LESS_THAN_HS,M
30813,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,F
30814,Blue Collar,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30815,Sales/Service,N,MARRIED,B,N,6_<=65,SOME_COLLEGE,F
30816,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30817,Professional,Y,MARRIED,B,Y,6_<=65,BACHELORS,M
30818,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,F
30819,Professional,N,,B,N,6_<=65,HS,F
30820,Professional,U,,B,Y,6_<=65,GRADUATE,F
30821,Blue Collar,N,MARRIED,B,Y,6_<=65,HS,M
30822,Blue Collar,U,MARRIED,B,Y,6_<=65,HS,F
30823,Retired,N,MARRIED,B,N,6_<=65,GRADUATE,M
30824,Professional,N,MARRIED,B,N,6_<=65,GRADUATE,M
30825,Professional,N,MARRIED,B,Y,6_<=65,LESS_THAN_HS,M
30826,Others,N,MARRIED,B,N,6_<=65,BACHELORS,F
30827,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30828,Professional,N,SINGLE,B,Y,6_<=65,BACHELORS,F
30829,Sales/Service,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30830,Professional,Y,MARRIED,B,Y,6_<=65,GRADUATE,M
30831,Professional,N,,B,Y,6_<=65,BACHELORS,M
30832,Professional,N,MARRIED,B,N,6_<=65,BACHELORS,M
30833,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
30834,Blue Collar,N,MARRIED,B,N,6_<=65,GRADUATE,M
30835,Retired,N,MARRIED,B,N,6_<=65,LESS_THAN_HS,F
30836,Professional,N,MARRIED,B,N,6_<=65,GRADUATE,F
30837,Professional,U,MARRIED,B,Y,6_<=65,LESS_THAN_HS,M
30838,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30839,Sales/Service,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
30840,Sales/Service,N,MARRIED,B,Y,6_<=65,HS,F
30841,Blue Collar,N,MARRIED,B,N,6_<=65,HS,M
30842,Sales/Service,N,,B,Y,6_<=65,BACHELORS,F
30843,Sales/Service,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30844,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
30845,Professional,N,,B,Y,6_<=65,HS,F
30846,Retired,U,MARRIED,B,Y,6_<=65,BACHELORS,F
30847,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
30848,Professional,N,MARRIED,B,Y,6_<=65,HS,M
30849,Retired,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30850,Professional,N,,B,Y,6_<=65,BACHELORS,F
30851,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30852,Professional,Y,MARRIED,B,Y,6_<=65,BACHELORS,M
30853,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30854,Sales/Service,N,,B,N,6_<=65,HS,F
30855,Professional,U,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
30856,Professional,N,SINGLE,B,Y,6_<=65,SOME_COLLEGE,M
30857,Professional,Y,MARRIED,B,Y,6_<=65,GRADUATE,M
30858,Sales/Service,N,,B,Y,6_<=65,,M
30859,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30860,Retired,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30861,Sales/Service,N,MARRIED,B,N,6_<=65,BACHELORS,F
30862,Sales/Service,N,,B,Y,6_<=65,GRADUATE,F
30863,Professional,Y,MARRIED,B,Y,6_<=65,GRADUATE,M
30864,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
30865,Professional,N,,B,Y,6_<=65,GRADUATE,F
30866,Professional,N,MARRIED,B,N,6_<=65,BACHELORS,M
30867,Professional,N,MARRIED,B,N,6_<=65,GRADUATE,M
30868,Professional,Y,,B,Y,6_<=65,BACHELORS,F
30869,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
30870,Professional,Y,MARRIED,B,Y,6_<=65,GRADUATE,M
30871,Others,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30872,Sales/Service,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30873,Professional,N,MARRIED,B,Y,6_<=65,HS,F
30874,Professional,U,MARRIED,B,Y,6_<=65,GRADUATE,M
30875,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30876,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30877,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30878,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,F
30879,Blue Collar,N,MARRIED,B,Y,6_<=65,HS,M
30880,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30881,Retired,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30882,Retired,N,MARRIED,B,Y,6_<=65,LESS_THAN_HS,M
30883,Sales/Service,N,MARRIED,B,Y,6_<=65,HS,M
30884,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30885,Sales/Service,N,MARRIED,B,Y,6_<=65,HS,M
30886,Sales/Service,N,MARRIED,B,N,6_<=65,BACHELORS,M
30887,Sales/Service,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30888,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30889,Professional,N,,B,Y,6_<=65,SOME_COLLEGE,F
30890,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30891,Professional,Y,MARRIED,B,Y,6_<=65,BACHELORS,M
30892,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,F
30893,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30894,Blue Collar,N,MARRIED,B,Y,6_<=65,HS,M
30895,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30896,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30897,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30898,Professional,N,,B,Y,6_<=65,BACHELORS,M
30899,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30900,Professional,Y,,B,Y,6_<=65,SOME_COLLEGE,M
30901,Blue Collar,Y,MARRIED,B,Y,6_<=65,HS,M
30902,Farm,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30903,Retired,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30904,Blue Collar,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30905,Others,N,MARRIED,B,Y,6_<=65,LESS_THAN_HS,M
30906,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30907,Sales/Service,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30908,Professional,Y,,B,N,6_<=65,SOME_COLLEGE,F
30909,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30910,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,F
30911,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30912,Professional,N,MARRIED,B,Y,6_<=65,LESS_THAN_HS,F
30913,Sales/Service,N,MARRIED,B,N,6_<=65,HS,M
30914,Professional,N,,B,Y,6_<=65,BACHELORS,M
30915,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30916,Professional,U,MARRIED,B,Y,6_<=65,BACHELORS,F
30917,Sales/Service,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
30918,Professional,U,,B,N,6_<=65,GRADUATE,F
30919,Professional,Y,,B,Y,6_<=65,LESS_THAN_HS,M
30920,Others,N,,B,Y,6_<=65,BACHELORS,M
30921,Professional,Y,MARRIED,B,Y,6_<=65,GRADUATE,F
30922,Sales/Service,U,,B,N,6_<=65,GRADUATE,M
30923,Retired,N,,B,Y,6_<=65,BACHELORS,F
30924,Retired,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30925,Others,Y,MARRIED,B,Y,6_<=65,HS,F
30926,Farm,N,MARRIED,B,N,6_<=65,HS,M
30927,Retired,Y,,B,N,6_<=65,LESS_THAN_HS,F
30928,Blue Collar,Y,,B,Y,6_<=65,HS,F
30929,Sales/Service,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30930,Professional,Y,MARRIED,B,Y,6_<=65,BACHELORS,F
30931,Professional,N,MARRIED,B,N,6_<=65,SOME_COLLEGE,F
30932,Sales/Service,U,MARRIED,B,Y,6_<=65,HS,F
30933,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30934,Others,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30935,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30936,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
30937,Sales/Service,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
30938,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30939,Retired,N,MARRIED,B,N,6_<=65,HS,F
30940,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30941,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30942,Sales/Service,N,,B,Y,6_<=65,SOME_COLLEGE,F
30943,Retired,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30944,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
30945,Sales/Service,N,SINGLE,B,Y,6_<=65,GRADUATE,M
30946,Professional,U,MARRIED,B,Y,6_<=65,GRADUATE,M
30947,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30948,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30949,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30950,Professional,N,MARRIED,B,Y,6_<=65,LESS_THAN_HS,M
30951,Others,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30952,Sales/Service,N,,B,Y,6_<=65,SOME_COLLEGE,M
30953,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30954,Professional,N,MARRIED,B,Y,6_<=65,HS,M
30955,Professional,Y,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30956,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
30957,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,F
30958,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30959,Professional,N,MARRIED,B,N,6_<=65,BACHELORS,M
30960,Professional,Y,MARRIED,B,Y,6_<=65,BACHELORS,F
30961,Professional,N,MARRIED,B,N,6_<=65,GRADUATE,M
30962,Sales/Service,Y,MARRIED,B,Y,6_<=65,HS,M
30963,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30964,Professional,Y,MARRIED,B,N,6_<=65,GRADUATE,F
30965,Professional,Y,MARRIED,B,Y,6_<=65,GRADUATE,F
30966,Professional,U,,B,N,6_<=65,GRADUATE,F
30967,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,F
30968,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30969,Blue Collar,N,MARRIED,B,N,6_<=65,HS,F
30970,Professional,Y,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
30971,Retired,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30972,Professional,N,MARRIED,B,N,6_<=65,GRADUATE,F
30973,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30974,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30975,Professional,Y,,B,Y,6_<=65,HS,F
30976,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30977,Blue Collar,U,MARRIED,B,Y,6_<=65,HS,M
30978,Professional,N,,B,N,6_<=65,HS,M
30979,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,F
30980,Blue Collar,N,MARRIED,B,N,6_<=65,BACHELORS,F
30981,Sales/Service,Y,MARRIED,B,Y,6_<=65,BACHELORS,M
30982,Blue Collar,N,MARRIED,B,Y,6_<=65,HS,F
30983,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30984,Retired,N,MARRIED,B,N,6_<=65,SOME_COLLEGE,M
30985,Blue Collar,N,MARRIED,B,N,6_<=65,GRADUATE,M
30986,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
30987,Retired,N,MARRIED,B,N,6_<=65,SOME_COLLEGE,M
30988,Professional,N,MARRIED,B,N,6_<=65,LESS_THAN_HS,M
30989,Sales/Service,N,MARRIED,B,N,6_<=65,HS,F
30990,Professional,U,MARRIED,B,Y,6_<=65,BACHELORS,M
30991,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30992,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30993,Professional,N,MARRIED,B,Y,6_<=65,HS,M
30994,Professional,N,MARRIED,B,Y,6_<=65,LESS_THAN_HS,F
30995,Professional,Y,,B,Y,6_<=65,SOME_COLLEGE,F
30996,Professional,U,,B,N,6_<=65,GRADUATE,M
30997,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
30998,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
30999,Professional,N,MARRIED,B,Y,6_<=65,HS,M
31000,Blue Collar,N,MARRIED,B,N,6_<=65,HS,M
31001,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31002,Professional,U,,B,Y,6_<=65,GRADUATE,M
31003,Blue Collar,U,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31004,Sales/Service,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
31005,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31006,Sales/Service,Y,MARRIED,B,Y,6_<=65,HS,F
31007,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31008,Professional,U,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31009,Blue Collar,N,MARRIED,B,N,6_<=65,SOME_COLLEGE,M
31010,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31011,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31012,Professional,Y,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
31013,Retired,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31014,Sales/Service,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31015,Professional,U,,B,Y,6_<=65,SOME_COLLEGE,F
31016,Sales/Service,N,MARRIED,B,Y,6_<=65,HS,F
31017,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31018,Professional,N,,B,Y,6_<=65,BACHELORS,F
31019,Sales/Service,Y,MARRIED,B,Y,6_<=65,GRADUATE,M
31020,Professional,N,MARRIED,B,N,6_<=65,GRADUATE,M
31021,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31022,Farm,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31023,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31024,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31025,Professional,U,MARRIED,B,Y,6_<=65,BACHELORS,F
31026,Sales/Service,Y,MARRIED,B,N,6_<=65,LESS_THAN_HS,M
31027,Professional,N,MARRIED,B,Y,6_<=65,HS,F
31028,Farm,N,MARRIED,B,N,6_<=65,LESS_THAN_HS,M
31029,Professional,N,MARRIED,B,Y,6_<=65,HS,F
31030,Professional,Y,MARRIED,B,Y,6_<=65,GRADUATE,M
31031,Sales/Service,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31032,Sales/Service,Y,MARRIED,B,N,6_<=65,LESS_THAN_HS,F
31033,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
31034,Blue Collar,N,,B,Y,6_<=65,BACHELORS,F
31035,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
31036,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31037,Sales/Service,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31038,Retired,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31039,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31040,Sales/Service,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31041,Sales/Service,N,MARRIED,B,Y,6_<=65,BACHELORS,F
31042,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31043,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31044,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
31045,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31046,Retired,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31047,Blue Collar,N,,B,Y,6_<=65,SOME_COLLEGE,M
31048,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31049,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
31050,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,F
31051,Retired,N,MARRIED,B,Y,6_<=65,HS,F
31052,Professional,N,MARRIED,B,Y,6_<=65,HS,M
31053,Retired,N,MARRIED,B,Y,6_<=65,HS,M
31054,Blue Collar,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31055,Blue Collar,N,MARRIED,B,Y,6_<=65,HS,M
31056,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,F
31057,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31058,Others,N,SINGLE,B,N,6_<=65,BACHELORS,M
31059,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31060,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31061,Sales/Service,N,,B,Y,6_<=65,HS,F
31062,Sales/Service,Y,MARRIED,B,N,6_<=65,GRADUATE,M
31063,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
31064,Retired,N,MARRIED,B,Y,6_<=65,BACHELORS,F
31065,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31066,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31067,Sales/Service,N,MARRIED,B,Y,6_<=65,BACHELORS,F
31068,Professional,N,,B,Y,6_<=65,GRADUATE,F
31069,Professional,Y,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31070,Professional,N,MARRIED,B,N,6_<=65,GRADUATE,M
31071,Sales/Service,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
31072,Professional,U,MARRIED,B,N,6_<=65,GRADUATE,M
31073,Professional,Y,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
31074,Sales/Service,N,MARRIED,B,Y,6_<=65,LESS_THAN_HS,F
31075,Sales/Service,N,,B,Y,6_<=65,GRADUATE,M
31076,Professional,N,MARRIED,B,Y,6_<=65,HS,F
31077,Sales/Service,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31078,Sales/Service,N,MARRIED,B,N,6_<=65,HS,F
31079,Retired,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31080,Professional,N,MARRIED,B,N,6_<=65,GRADUATE,M
31081,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31082,Sales/Service,N,MARRIED,B,N,6_<=65,HS,F
31083,Professional,U,MARRIED,B,N,6_<=65,BACHELORS,M
31084,Professional,N,SINGLE,B,N,6_<=65,BACHELORS,M
31085,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31086,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31087,Professional,N,SINGLE,B,N,6_<=65,HS,M
31088,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31089,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31090,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31091,Professional,N,MARRIED,B,N,6_<=65,HS,M
31092,Professional,N,SINGLE,B,Y,6_<=65,GRADUATE,M
31093,Professional,N,SINGLE,B,Y,6_<=65,GRADUATE,F
31094,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31095,Professional,N,MARRIED,B,Y,6_<=65,HS,F
31096,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31097,Sales/Service,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31098,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31099,Blue Collar,N,MARRIED,B,Y,6_<=65,HS,M
31100,Sales/Service,Y,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
31101,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
31102,Blue Collar,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31103,Professional,U,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
31104,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31105,Sales/Service,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
31106,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31107,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
31108,Professional,N,,B,N,6_<=65,GRADUATE,M
31109,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31110,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31111,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31112,Sales/Service,N,MARRIED,B,Y,6_<=65,LESS_THAN_HS,M
31113,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31114,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31115,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31116,Retired,N,MARRIED,B,Y,6_<=65,BACHELORS,F
31117,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
31118,Professional,N,,B,N,6_<=65,BACHELORS,F
31119,Professional,N,,B,Y,6_<=65,BACHELORS,F
31120,Professional,N,,B,Y,6_<=65,GRADUATE,M
31121,Blue Collar,Y,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31122,Blue Collar,N,MARRIED,B,Y,6_<=65,HS,M
31123,Sales/Service,N,MARRIED,B,N,6_<=65,GRADUATE,M
31124,Retired,N,,B,Y,6_<=65,HS,M
31125,Blue Collar,N,MARRIED,B,Y,6_<=65,HS,M
31126,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31127,Sales/Service,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
31128,Professional,U,MARRIED,B,N,6_<=65,GRADUATE,M
31129,Professional,U,,B,Y,6_<=65,GRADUATE,M
31130,Retired,N,,B,Y,6_<=65,GRADUATE,M
31131,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31132,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31133,Sales/Service,Y,MARRIED,B,Y,6_<=65,HS,M
31134,Others,N,MARRIED,B,N,6_<=65,HS,F
31135,Professional,N,SINGLE,B,Y,6_<=65,BACHELORS,F
31136,Retired,N,MARRIED,B,N,6_<=65,SOME_COLLEGE,M
31137,Professional,N,SINGLE,B,Y,6_<=65,GRADUATE,M
31138,Retired,N,MARRIED,B,Y,6_<=65,BACHELORS,F
31139,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31140,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31141,Professional,N,MARRIED,B,N,6_<=65,SOME_COLLEGE,M
31142,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31143,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,F
31144,Professional,U,MARRIED,B,Y,6_<=65,LESS_THAN_HS,F
31145,Sales/Service,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31146,Professional,N,SINGLE,B,N,6_<=65,BACHELORS,F
31147,Others,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31148,Professional,U,MARRIED,B,N,6_<=65,BACHELORS,M
31149,Professional,N,MARRIED,B,N,6_<=65,LESS_THAN_HS,M
31150,Blue Collar,Y,MARRIED,B,Y,6_<=65,HS,M
31151,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,F
31152,Professional,Y,,B,Y,6_<=65,BACHELORS,F
31153,Blue Collar,N,,B,N,6_<=65,HS,F
31154,Sales/Service,N,,B,Y,6_<=65,HS,M
31155,Professional,U,,B,Y,6_<=65,GRADUATE,F
31156,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31157,Professional,N,,B,Y,6_<=65,GRADUATE,F
31158,Blue Collar,Y,MARRIED,B,Y,6_<=65,GRADUATE,M
31159,Blue Collar,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31160,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31161,Sales/Service,U,MARRIED,B,Y,6_<=65,BACHELORS,F
31162,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31163,Farm,N,,B,N,6_<=65,HS,U
31164,Sales/Service,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
31165,Professional,N,MARRIED,B,Y,6_<=65,BACHELORS,M
31166,Professional,N,MARRIED,B,Y,6_<=65,GRADUATE,M
31167,Professional,N,MARRIED,B,Y,6_<=65,SOME_COLLEGE,M
